customer_id,signup_date,acquisition_channel,customer_email,country,city
C03049,2024-10-28,Direct,cust3049@example.com,AU,London
C03050,2023-05-02,Paid Search,cust3050@example.com,UK,NYC
C03051,2024-06-29,Direct,cust3051@example.com,UK,Sydney
C03052,2024-07-28,Paid Search,cust3052@example.com,UK,Delhi
C03053,2023-08-02,Organic Search,cust3053@example.com,US,Sydney
C03054,2023-05-25,Paid Search,cust3054@example.com,CA,Mumbai
C03055,2024-03-27,Paid Search,cust3055@example.com,IN,Toronto
C03056,2024-02-04,Organic Search,cust3056@example.com,IN,Bangalore
C03057,2024-10-10,Organic Search,cust3057@example.com,IN,Bangalore
C03058,2023-08-01,Direct,cust3058@example.com,IN,Delhi
C03059,2023-01-21,Organic Search,cust3059@example.com,UK,Toronto
C03060,2023-10-13,Influencer,cust3060@example.com,US,NYC
C03061,2024-03-05,Email,cust3061@example.com,US,London
C03062,2024-03-18,Email,cust3062@example.com,IN,Pune
C03063,2023-03-11,Paid Search,cust3063@example.com,UK,Delhi
C03064,2023-12-05,Organic Search,cust3064@example.com,IN,Sydney
C03065,2023-01-15,Direct,cust3065@example.com,IN,Toronto
C03066,2023-10-30,Paid Search,cust3066@example.com,UK,Delhi
C03067,2023-10-25,Organic Search,cust3067@example.com,IN,NYC
C03068,2024-11-20,Direct,cust3068@example.com,IN,Sydney
C03069,2024-09-12,Organic Search,cust3069@example.com,CA,Sydney
C03070,2024-01-08,Paid Search,cust3070@example.com,US,Pune
C03071,2024-06-23,Social Ads,cust3071@example.com,IN,NYC
C03072,2024-11-26,Direct,cust3072@example.com,US,NYC
C03073,2024-02-14,Organic Search,cust3073@example.com,CA,Pune
C03074,2024-01-16,Email,cust3074@example.com,IN,Pune
C03075,2024-11-12,Paid Search,cust3075@example.com,IN,Pune
C03076,2023-09-23,Organic Search,cust3076@example.com,CA,Mumbai
C03077,2023-01-28,Direct,cust3077@example.com,IN,London
C03078,2023-09-06,Organic Search,cust3078@example.com,US,NYC
C03079,2023-10-01,Direct,cust3079@example.com,IN,Toronto
C03080,2024-06-10,Paid Search,,IN,Sydney
C03081,2023-01-23,Email,cust3081@example.com,IN,Delhi
C03082,2024-11-24,Paid Search,cust3082@example.com,IN,London
C03083,2023-06-11,Paid Search,cust3083@example.com,US,Delhi
C03084,2024-09-28,Social Ads,,UK,Bangalore
C03085,2024-09-05,Organic Search,cust3085@example.com,IN,NYC
C03086,2024-02-12,Email,cust3086@example.com,UK,NYC
C03087,2024-11-18,Organic Search,cust3087@example.com,UK,NYC
C03088,2024-02-16,Organic Search,cust3088@example.com,IN,NYC
C03089,2023-08-19,Email,cust3089@example.com,IN,London
C03090,2023-08-23,Email,cust3090@example.com,UK,Toronto
C03091,2024-04-02,Paid Search,cust3091@example.com,UK,Sydney
C03092,2024-11-19,Email,cust3092@example.com,US,Sydney
C03093,2024-04-06,Organic Search,cust3093@example.com,IN,Sydney
C03094,2024-02-25,Paid Search,cust3094@example.com,IN,Delhi
C03095,2024-09-14,Direct,cust3095@example.com,IN,Bangalore
C03096,2024-09-10,Influencer,cust3096@example.com,IN,Sydney
C03097,2024-11-20,Email,cust3097@example.com,IN,NYC
C03098,2023-05-22,Organic Search,cust3098@example.com,CA,Bangalore
C03099,2023-09-06,Social Ads,cust3099@example.com,US,Pune
C03100,2024-08-16,Email,cust3100@example.com,AU,Delhi
C03101,2023-12-06,Direct,cust3101@example.com,CA,NYC
C03102,2023-05-11,Organic Search,cust3102@example.com,AU,Mumbai
C03103,2023-07-10,Direct,cust3103@example.com,UK,London
C03104,2024-11-05,Email,cust3104@example.com,IN,Delhi
C03105,2024-04-19,Influencer,cust3105@example.com,AU,Delhi
C03106,2024-11-14,Organic Search,cust3106@example.com,IN,Delhi
C03107,2023-08-31,Paid Search,cust3107@example.com,US,Mumbai
C03108,2023-02-09,Direct,cust3108@example.com,US,Mumbai
C03109,2024-09-07,Direct,cust3109@example.com,US,London
C03110,2023-12-26,Organic Search,cust3110@example.com,IN,Bangalore
C03111,2024-03-23,Email,cust3111@example.com,UK,Toronto
C03112,2024-09-09,Social Ads,cust3112@example.com,US,NYC
C03113,2024-07-29,Email,cust3113@example.com,US,London
C03114,2023-08-31,Direct,cust3114@example.com,IN,Delhi
C03115,2024-04-24,Organic Search,cust3115@example.com,AU,Mumbai
C03116,2024-11-21,Paid Search,cust3116@example.com,IN,Toronto
C03117,2023-04-13,Email,cust3117@example.com,IN,Pune
C03118,2024-09-04,Organic Search,cust3118@example.com,IN,Pune
C03119,2023-01-26,Organic Search,cust3119@example.com,IN,Sydney
C03120,2023-10-11,Organic Search,cust3120@example.com,IN,Pune
C03121,2024-07-06,Organic Search,cust3121@example.com,UK,Delhi
C03122,2024-07-04,Social Ads,cust3122@example.com,IN,Bangalore
C03123,2024-04-05,Organic Search,cust3123@example.com,IN,Sydney
C03124,2023-03-28,Social Ads,cust3124@example.com,US,Sydney
C03125,2024-01-14,Email,cust3125@example.com,US,London
C03126,2023-06-28,Paid Search,cust3126@example.com,CA,Delhi
C03127,2023-02-06,Email,cust3127@example.com,US,London
C03128,2023-11-03,Organic Search,cust3128@example.com,UK,NYC
C03129,2024-03-05,Organic Search,cust3129@example.com,IN,NYC
C03130,2023-07-12,Influencer,cust3130@example.com,IN,Delhi
C03131,2024-10-14,Social Ads,cust3131@example.com,IN,Pune
C03132,2023-04-16,Paid Search,cust3132@example.com,US,London
C03133,2024-08-31,Paid Search,cust3133@example.com,US,NYC
C03134,2024-10-09,Organic Search,cust3134@example.com,CA,London
C03135,2024-01-21,Organic Search,cust3135@example.com,IN,London
C03136,2023-12-11,Direct,cust3136@example.com,IN,Toronto
C03137,2023-12-28,Email,cust3137@example.com,IN,Sydney
C03138,2024-04-19,Organic Search,cust3138@example.com,IN,Delhi
C03139,2023-09-05,Email,cust3139@example.com,IN,London
C03140,2023-06-07,Email,cust3140@example.com,IN,Bangalore
C03141,2024-08-08,Influencer,cust3141@example.com,IN,Delhi
C03142,2024-10-17,Social Ads,cust3142@example.com,US,Mumbai
C03143,2024-02-11,Paid Search,cust3143@example.com,UK,Pune
C03144,2024-01-02,Email,cust3144@example.com,US,Bangalore
C03145,2024-03-16,Influencer,cust3145@example.com,AU,Delhi
C03146,2024-11-13,Paid Search,cust3146@example.com,IN,NYC
C03147,2024-07-20,Social Ads,cust3147@example.com,IN,NYC
C03148,2023-01-27,Email,cust3148@example.com,IN,Toronto
C03149,2023-06-28,Email,cust3149@example.com,IN,Toronto
C03150,2023-09-28,Social Ads,cust3150@example.com,UK,Toronto
C03151,2024-01-01,Paid Search,,IN,London
C03152,2024-07-30,Organic Search,cust3152@example.com,US,London
C03153,2024-03-17,Direct,cust3153@example.com,US,Sydney
C03154,2023-07-08,Paid Search,cust3154@example.com,US,Sydney
C03155,2024-06-16,Organic Search,cust3155@example.com,IN,Mumbai
C03156,2024-03-29,Organic Search,cust3156@example.com,US,NYC
C03157,2023-09-13,Social Ads,cust3157@example.com,IN,Delhi
C03158,2024-05-15,Influencer,cust3158@example.com,AU,Delhi
C03159,2024-08-26,Email,cust3159@example.com,US,Sydney
C03160,2023-05-30,Paid Search,cust3160@example.com,IN,Pune
C03161,2024-05-27,Organic Search,cust3161@example.com,IN,Delhi
C03162,2024-06-18,Organic Search,cust3162@example.com,IN,Bangalore
C03163,2024-05-31,Direct,cust3163@example.com,IN,Sydney
C03164,2023-01-11,Influencer,cust3164@example.com,IN,NYC
C03165,2024-02-10,Email,cust3165@example.com,AU,Bangalore
C03166,2024-08-31,Paid Search,cust3166@example.com,IN,London
C03167,2023-11-24,Organic Search,cust3167@example.com,IN,Toronto
C03168,2023-08-20,Paid Search,cust3168@example.com,CA,Bangalore
C03169,2023-04-07,Organic Search,cust3169@example.com,IN,Toronto
C03170,2023-01-21,Paid Search,cust3170@example.com,IN,NYC
C03171,2023-02-18,Paid Search,cust3171@example.com,UK,NYC
C03172,2023-08-17,Direct,cust3172@example.com,US,Bangalore
C03173,2024-05-30,Email,cust3173@example.com,CA,NYC
C03174,2023-02-15,Organic Search,cust3174@example.com,IN,Pune
C03175,2023-11-17,Organic Search,cust3175@example.com,IN,Mumbai
C03176,2024-09-28,Paid Search,cust3176@example.com,US,Pune
C03177,2024-06-25,Direct,cust3177@example.com,UK,Delhi
C03178,2023-06-05,Social Ads,cust3178@example.com,UK,Bangalore
C03179,2024-11-29,Organic Search,cust3179@example.com,US,NYC
C03180,2023-10-20,Organic Search,cust3180@example.com,US,Toronto
C03181,2024-02-18,Influencer,cust3181@example.com,AU,London
C03182,2024-04-16,Organic Search,cust3182@example.com,IN,Delhi
C03183,2023-03-14,Paid Search,cust3183@example.com,IN,NYC
C03184,2024-04-15,Direct,cust3184@example.com,AU,Mumbai
C03185,2023-05-26,Organic Search,cust3185@example.com,US,NYC
C03186,2024-08-19,Paid Search,cust3186@example.com,IN,London
C03187,2023-08-29,Social Ads,cust3187@example.com,UK,Bangalore
C03188,2023-04-30,Paid Search,cust3188@example.com,US,Mumbai
C03189,2024-10-19,Email,cust3189@example.com,IN,London
C03190,2024-11-29,Email,cust3190@example.com,UK,Pune
C03191,2023-06-25,Email,cust3191@example.com,US,Bangalore
C03192,2023-11-06,Influencer,cust3192@example.com,IN,London
C03193,2023-12-19,Organic Search,cust3193@example.com,IN,Delhi
C03194,2023-07-05,Organic Search,cust3194@example.com,UK,Mumbai
C03195,2024-05-09,Organic Search,cust3195@example.com,IN,NYC
C03196,2023-05-07,Social Ads,cust3196@example.com,US,Mumbai
C03197,2023-08-01,Influencer,cust3197@example.com,IN,Mumbai
C03198,2023-10-12,Influencer,cust3198@example.com,US,Mumbai
C03199,2024-07-19,Paid Search,cust3199@example.com,AU,Delhi
C03200,2024-11-12,Paid Search,cust3200@example.com,IN,Delhi
C03201,2024-05-16,Email,cust3201@example.com,IN,Bangalore
C03202,2024-06-20,Email,cust3202@example.com,US,Delhi
C03203,2024-09-15,Email,cust3203@example.com,IN,Delhi
C03204,2024-08-28,Organic Search,,IN,Sydney
C03205,2023-03-06,Organic Search,cust3205@example.com,US,NYC
C03206,2024-05-02,Email,cust3206@example.com,IN,Bangalore
C03207,2023-06-07,Email,cust3207@example.com,CA,London
C03208,2023-07-14,Organic Search,cust3208@example.com,IN,Mumbai
C03209,2024-04-13,Email,cust3209@example.com,IN,Bangalore
C03210,2023-05-29,Email,cust3210@example.com,IN,Sydney
C03211,2023-08-28,Organic Search,cust3211@example.com,US,London
C03212,2023-12-08,Organic Search,cust3212@example.com,CA,NYC
C03213,2024-04-13,Organic Search,cust3213@example.com,IN,Mumbai
C03214,2023-04-25,Direct,cust3214@example.com,US,Toronto
C03215,2023-10-21,Email,cust3215@example.com,UK,Pune
C03216,2023-12-06,Email,cust3216@example.com,CA,London
C03217,2024-04-14,Direct,cust3217@example.com,US,NYC
C03218,2023-10-13,Organic Search,cust3218@example.com,IN,Sydney
C03219,2023-07-11,Influencer,cust3219@example.com,AU,Toronto
C03220,2024-06-03,Email,cust3220@example.com,CA,Delhi
C03221,2024-06-23,Organic Search,cust3221@example.com,IN,Pune
C03222,2024-10-15,Direct,cust3222@example.com,IN,London
C03223,2023-10-20,Influencer,cust3223@example.com,UK,London
C03224,2023-02-11,Paid Search,cust3224@example.com,US,Pune
C03225,2024-10-30,Organic Search,cust3225@example.com,US,Mumbai
C03226,2023-10-12,Paid Search,cust3226@example.com,US,London
C03227,2024-01-06,Paid Search,cust3227@example.com,IN,NYC
C03228,2024-06-09,Paid Search,cust3228@example.com,IN,Delhi
C03229,2023-04-29,Organic Search,cust3229@example.com,IN,Sydney
C03230,2024-10-10,Organic Search,cust3230@example.com,UK,Sydney
C03231,2023-02-25,Organic Search,cust3231@example.com,UK,Bangalore
C03232,2023-07-14,Organic Search,cust3232@example.com,IN,Pune
C03233,2023-05-30,Email,cust3233@example.com,IN,London
C03234,2023-08-14,Direct,cust3234@example.com,AU,Toronto
C03235,2024-10-01,Organic Search,cust3235@example.com,US,Bangalore
C03236,2023-01-12,Paid Search,cust3236@example.com,IN,Mumbai
C03237,2024-07-10,Direct,cust3237@example.com,IN,NYC
C03238,2024-10-15,Paid Search,cust3238@example.com,IN,London
C03239,2024-01-13,Direct,cust3239@example.com,IN,Pune
C03240,2024-08-07,Influencer,cust3240@example.com,CA,Pune
C03241,2023-01-05,Organic Search,cust3241@example.com,IN,NYC
C03242,2024-01-17,Paid Search,cust3242@example.com,US,Bangalore
C03243,2023-11-21,Organic Search,cust3243@example.com,IN,Mumbai
C03244,2024-07-09,Social Ads,cust3244@example.com,IN,London
C03245,2023-11-28,Social Ads,cust3245@example.com,IN,Bangalore
C03246,2024-07-20,Social Ads,cust3246@example.com,IN,Delhi
C03247,2023-12-28,Organic Search,cust3247@example.com,US,Pune
C03248,2024-04-14,Paid Search,cust3248@example.com,US,Bangalore
C03249,2024-04-13,Direct,cust3249@example.com,US,Sydney
C03250,2023-08-11,Organic Search,cust3250@example.com,UK,London
C03251,2023-02-25,Organic Search,cust3251@example.com,IN,London
C03252,2023-06-13,Direct,cust3252@example.com,IN,Bangalore
C03253,2023-09-07,Social Ads,cust3253@example.com,AU,Delhi
C03254,2023-10-03,Email,cust3254@example.com,UK,NYC
C03255,2024-09-15,Influencer,cust3255@example.com,IN,London
C03256,2023-10-02,Direct,cust3256@example.com,IN,Bangalore
C03257,2024-09-22,Organic Search,cust3257@example.com,IN,Mumbai
C03258,2023-08-11,Influencer,cust3258@example.com,AU,Bangalore
C03259,2023-02-23,Email,cust3259@example.com,AU,Pune
C03260,2023-08-24,Email,cust3260@example.com,US,Pune
C03261,2023-04-30,Direct,cust3261@example.com,IN,Toronto
C03262,2023-10-13,Email,cust3262@example.com,IN,Bangalore
C03263,2024-09-16,Organic Search,cust3263@example.com,US,Mumbai
C03264,2023-08-28,Paid Search,cust3264@example.com,US,NYC
C03265,2024-02-15,Influencer,cust3265@example.com,AU,Delhi
C03266,2023-01-12,Paid Search,cust3266@example.com,IN,Pune
C03267,2023-10-03,Paid Search,,UK,Toronto
C03268,2023-01-16,Organic Search,cust3268@example.com,US,Sydney
C03269,2023-01-09,Email,cust3269@example.com,CA,Toronto
C03270,2024-11-16,Email,cust3270@example.com,US,Mumbai
C03271,2023-08-12,Direct,cust3271@example.com,IN,London
C03272,2024-11-21,Direct,cust3272@example.com,UK,NYC
C03273,2023-01-03,Paid Search,cust3273@example.com,US,Toronto
C03274,2023-07-16,Direct,cust3274@example.com,IN,Delhi
C03275,2024-05-19,Direct,cust3275@example.com,AU,Bangalore
C03276,2024-10-07,Influencer,cust3276@example.com,CA,Mumbai
C03277,2023-06-12,Paid Search,cust3277@example.com,AU,Mumbai
C03278,2024-01-01,Paid Search,cust3278@example.com,US,Bangalore
C03279,2023-10-27,Paid Search,cust3279@example.com,US,London
C03280,2023-06-01,Organic Search,cust3280@example.com,UK,Sydney
C03281,2024-10-14,Paid Search,cust3281@example.com,IN,Toronto
C03282,2024-01-08,Paid Search,cust3282@example.com,IN,Sydney
C03283,2023-08-04,Influencer,cust3283@example.com,IN,Bangalore
C03284,2023-10-08,Organic Search,cust3284@example.com,UK,Mumbai
C03285,2023-06-01,Influencer,cust3285@example.com,US,Bangalore
C03286,2023-02-23,Influencer,cust3286@example.com,US,Mumbai
C03287,2024-11-16,Email,cust3287@example.com,IN,Mumbai
C03288,2023-09-13,Email,cust3288@example.com,AU,London
C03289,2024-08-26,Organic Search,cust3289@example.com,US,Toronto
C03290,2023-01-25,Paid Search,cust3290@example.com,CA,Bangalore
C03291,2023-09-09,Email,cust3291@example.com,CA,London
C03292,2023-04-27,Direct,cust3292@example.com,IN,Sydney
C03293,2024-04-20,Email,cust3293@example.com,UK,Sydney
C03294,2024-09-28,Direct,cust3294@example.com,CA,Sydney
C03295,2024-03-16,Influencer,cust3295@example.com,IN,Pune
C03296,2023-02-23,Influencer,cust3296@example.com,IN,Delhi
C03297,2024-05-30,Email,cust3297@example.com,IN,Pune
C03298,2023-03-04,Paid Search,cust3298@example.com,IN,Toronto
C03299,2024-07-24,Direct,cust3299@example.com,IN,Delhi
C03300,2024-01-14,Influencer,cust3300@example.com,UK,London
C03301,2023-10-01,Direct,cust3301@example.com,IN,NYC
C03302,2023-10-26,Direct,cust3302@example.com,IN,Delhi
C03303,2024-10-19,Influencer,cust3303@example.com,UK,Mumbai
C03304,2024-01-26,Direct,cust3304@example.com,IN,Sydney
C03305,2024-09-17,Influencer,cust3305@example.com,IN,Toronto
C03306,2023-07-21,Direct,cust3306@example.com,CA,Mumbai
C03307,2024-11-23,Paid Search,cust3307@example.com,US,Bangalore
C03308,2023-06-10,Paid Search,cust3308@example.com,CA,London
C03309,2023-03-03,Influencer,cust3309@example.com,IN,Pune
C03310,2023-05-26,Organic Search,cust3310@example.com,CA,Toronto
C03311,2024-02-22,Paid Search,cust3311@example.com,IN,Bangalore
C03312,2024-04-11,Paid Search,cust3312@example.com,UK,Sydney
C03313,2023-01-16,Direct,cust3313@example.com,IN,Delhi
C03314,2024-10-19,Paid Search,cust3314@example.com,US,Mumbai
C03315,2024-09-19,Social Ads,cust3315@example.com,US,London
C03316,2023-12-13,Organic Search,cust3316@example.com,US,Pune
C03317,2023-12-27,Paid Search,cust3317@example.com,US,Toronto
C03318,2023-02-20,Direct,cust3318@example.com,US,Toronto
C03319,2024-02-07,Email,cust3319@example.com,UK,Delhi
C03320,2023-06-26,Social Ads,cust3320@example.com,US,NYC
C03321,2023-03-19,Paid Search,cust3321@example.com,IN,Mumbai
C03322,2023-01-09,Email,cust3322@example.com,IN,Sydney
C03323,2024-04-07,Organic Search,cust3323@example.com,IN,Mumbai
C03324,2024-02-03,Influencer,cust3324@example.com,UK,Delhi
C03325,2024-02-20,Direct,cust3325@example.com,IN,Toronto
C03326,2023-04-02,Influencer,cust3326@example.com,CA,Sydney
C03327,2024-05-29,Paid Search,cust3327@example.com,AU,Mumbai
C03328,2024-01-12,Email,cust3328@example.com,IN,Mumbai
C03329,2023-10-27,Direct,cust3329@example.com,UK,NYC
C03330,2023-11-29,Influencer,cust3330@example.com,US,London
C03331,2023-03-17,Paid Search,cust3331@example.com,CA,NYC
C03332,2023-05-17,Direct,cust3332@example.com,US,Delhi
C03333,2024-08-07,Direct,cust3333@example.com,IN,Mumbai
C03334,2023-05-24,Paid Search,cust3334@example.com,US,Mumbai
C03335,2024-07-28,Organic Search,cust3335@example.com,IN,NYC
C03336,2024-06-22,Direct,cust3336@example.com,IN,Mumbai
C03337,2023-10-04,Social Ads,cust3337@example.com,IN,NYC
C03338,2023-07-24,Email,cust3338@example.com,IN,Bangalore
C03339,2024-07-26,Email,cust3339@example.com,US,Delhi
C03340,2024-10-16,Paid Search,cust3340@example.com,US,Mumbai
C03341,2024-09-29,Direct,cust3341@example.com,US,Pune
C03342,2024-08-28,Organic Search,cust3342@example.com,US,Delhi
C03343,2024-06-15,Direct,cust3343@example.com,CA,Toronto
C03344,2023-07-22,Email,cust3344@example.com,UK,Pune
C03345,2024-01-07,Organic Search,cust3345@example.com,US,Toronto
C03346,2023-03-27,Email,,US,Delhi
C03347,2023-03-25,Paid Search,cust3347@example.com,IN,Delhi
C03348,2023-03-17,Social Ads,cust3348@example.com,US,Toronto
C03349,2023-02-24,Social Ads,cust3349@example.com,AU,Toronto
C03350,2023-12-26,Organic Search,cust3350@example.com,IN,Pune
C03351,2024-05-31,Paid Search,cust3351@example.com,UK,Mumbai
C03352,2024-01-12,Direct,cust3352@example.com,UK,Delhi
C03353,2023-10-03,Organic Search,cust3353@example.com,UK,Toronto
C03354,2023-09-26,Email,cust3354@example.com,US,NYC
C03355,2024-06-09,Paid Search,cust3355@example.com,IN,Pune
C03356,2024-01-14,Influencer,cust3356@example.com,US,Delhi
C03357,2024-03-24,Organic Search,cust3357@example.com,IN,Mumbai
C03358,2023-10-19,Email,cust3358@example.com,CA,Mumbai
C03359,2024-08-08,Influencer,cust3359@example.com,IN,Toronto
C03360,2024-05-01,Paid Search,cust3360@example.com,US,Bangalore
C03361,2023-04-06,Organic Search,cust3361@example.com,US,NYC
C03362,2023-11-14,Organic Search,cust3362@example.com,IN,Mumbai
C03363,2024-09-20,Social Ads,cust3363@example.com,CA,Toronto
C03364,2024-01-29,Social Ads,cust3364@example.com,IN,Pune
C03365,2023-06-26,Paid Search,cust3365@example.com,IN,Sydney
C03366,2024-07-06,Paid Search,cust3366@example.com,AU,Pune
C03367,2023-11-17,Organic Search,cust3367@example.com,IN,Delhi
C03368,2024-03-06,Direct,cust3368@example.com,IN,Bangalore
C03369,2023-12-12,Paid Search,cust3369@example.com,US,Pune
C03370,2023-01-20,Influencer,cust3370@example.com,IN,London
C03371,2023-06-14,Organic Search,cust3371@example.com,US,Bangalore
C03372,2024-09-21,Influencer,cust3372@example.com,IN,Mumbai
C03373,2023-02-15,Organic Search,cust3373@example.com,AU,London
C03374,2024-08-26,Organic Search,cust3374@example.com,UK,Toronto
C03375,2024-01-28,Paid Search,cust3375@example.com,UK,Pune
C03376,2023-12-15,Organic Search,cust3376@example.com,AU,Sydney
C03377,2024-09-23,Email,cust3377@example.com,AU,Bangalore
C03378,2023-06-02,Email,cust3378@example.com,IN,Mumbai
